Pb,Ni,Fe,Ca,Cu,Hg,As,Be,MortalityIncrement
9.63078890912111,2.0563202125516997,6.001498188354333,3.6424632671582806,270.90380436363705,44.407300443577256,16.41334553306359,0.9570383017836549,3.4645247721467642
7.212502193732784,2.4495178542833553,4.9673106732722125,1.4881494009648328,207.69081198808578,47.362340941979,13.555671226319193,1.0416047135434099,3.943803675101121
5.629040464064564,4.0856138780646365,8.267364982993135,2.7047952864371214,287.39380789715204,35.34244086440381,11.309073979110629,1.0295012847849387,3.652851972339814
6.669268968173856,2.8371394601224837,9.670854956355768,2.8551932288890116,144.9239098311637,39.234231455612004,18.09854714463595,1.0155104053206818,2.7184260850617146
5.186939603295653,2.519707891250956,8.930977191956552,4.862621304363465,148.63697209924914,43.423755937044234,11.385996026422816,0.9179568390103259,4.8068021088241535
5.879677321259425,2.1127962693161466,8.920104932842552,4.388651070353257,106.8581868347411,43.97527369711946,11.383120789729766,1.0323919081813242,4.454982858006974
5.17965395167365,4.6526104735549225,8.570116884934869,4.355534981141713,290.87910120257874,24.956604107886527,28.963656974206224,0.9174662890990959,1.120636516544926
6.225843898086368,3.9270013564448467,8.327069904107187,4.552534200440368,182.44598424882722,37.73082804623253,23.540749999305625,0.9080699997659456,2.0529341027199366
8.052281921155293,4.628718838554775,4.929127032221425,4.528727836506434,251.13043298685733,23.766067914413927,10.860971447426376,0.9511636297041574,2.678525905353812
5.0017597511120035,4.765151347390134,5.93019501481798,2.005846915810229,216.8879629671501,28.99158524065308,10.419372070557829,0.9760616047120616,3.267783033555628
7.4129451424252135,2.9221138447565127,4.971434543230679,1.0925013394265797,164.00289879438822,35.79368420479167,14.712532337878429,1.0617220243110475,2.8324160577157573
8.753664475117944,2.762729486679895,8.23985790078242,4.615818560475265,245.18918426943458,36.05475570856595,13.2372530663519,1.043371497851864,3.3125147387019247
8.328037342867102,3.84650196653769,5.427692027209303,1.8200383257134858,148.4094335789526,20.593433393982455,17.35351238047062,0.9855987850025405,1.6817083182391035
6.671996383209642,2.967872225854138,5.7470978450825525,2.8496261602143345,183.97921332976102,49.067863858446,29.621760295175072,1.0644397010163353,1.7681282406979117
7.349043047736058,2.1249661112606777,7.404687417737426,4.787706288992611,226.93676956647337,22.180848551448136,26.150915560797625,0.9494714843077579,1.212368062434286
6.056695876732173,2.462703912178429,6.255632026781051,2.56014466271832,104.07143873781992,24.603806176875192,25.71596253388131,0.9268942608768586,1.3414146681002348
6.140616537409569,2.275643901191531,8.798443932021948,4.380073895555883,262.1656166037242,37.650867889496645,16.054058479666757,0.918743950251444,3.1197423708500285
8.76268435537295,3.8535627850884295,8.025232300601232,4.551475070453894,152.0043585287713,32.45913995921154,14.534816840189272,0.9527513908541253,2.9551174184801625
7.561673309476532,3.897470679550044,5.210929041788235,1.2212415561812624,226.7644816162338,48.32239457181018,25.39022174461529,1.0170420413333656,2.170820472813343
8.902242818094305,4.256498425764335,8.34693672462776,4.771860900284349,248.94930948406127,41.692221566458784,17.41180324893663,1.0472294783880574,2.7417607591306066
8.13745022865655,3.512844411642648,7.345386750120795,2.7476207841646927,199.46043428386932,42.30449390034828,27.552743850492924,1.0089551129431518,1.8564198862456114
7.470177442930189,4.132663255661204,8.801991824393152,1.7456172706588844,262.8190349856833,25.82000489985196,13.814339420815635,0.9558935594885305,2.7485372283965592
6.324020345504577,4.411335806188005,6.566948688388638,1.9921799797691082,146.46242987423284,24.64014849105166,29.5451710302916,0.9298992576448296,1.1359179524615737
9.66953281722341,2.057138428589673,5.182549491727885,4.266625969764592,144.66961867408057,22.671168119341,28.84874039440106,0.9986688971103559,1.0857258687491447
9.577069056541282,4.422553150475038,9.063593895954165,4.492737418153389,264.6330756077134,49.49821191716141,16.571717749063275,0.9828820451171192,3.640966959484355
6.0994066024770515,2.7910942799011904,5.618457863551918,1.6417067349617396,178.0651868920488,23.450566103420254,12.593153897924537,0.9994498506341336,2.4484126706958604
8.569516481104646,2.6240882217065336,6.066053501115146,3.89651566728936,202.2822838193353,32.418300133099535,19.50579859879708,0.9856906453755825,2.1123722126682924
9.511763290326138,3.2359521328411853,7.791026778682481,2.372985238713311,175.13194052069326,33.73154686273867,27.410696939391755,1.0867715962915057,1.5276038060554042
9.231879723780173,4.5857492918763,8.293545619715761,3.346840529578621,258.65603902164327,28.532814353568412,14.883693350252102,1.0360929160932764,2.477567563996098
5.2989325414857085,3.0344688880049073,6.0829796181144795,2.8361939747927285,118.47830510274335,25.68139725885885,26.32926288497156,1.0228785423469189,1.161210158670902
7.27300009134089,4.113806053543222,6.223110232372549,3.521436356889418,200.16876738052832,26.89788377086488,11.958348026675203,1.0458454981155025,2.6257686058202836
6.7644312537653715,4.381216082256311,9.88517779243601,2.0096483857374223,221.87366450320866,27.221438877881393,15.591639194856672,1.0417364559761486,2.312520147504742
7.959830458963036,2.37646220440052,4.608289590884198,2.255160434613701,135.09328662560648,33.12233799759085,11.716986044350113,0.9990364632120455,3.5144838453650786
8.382457826474557,2.513986092367439,5.946554409223649,4.073692051991226,259.359370271858,28.76436543857716,29.533156883144795,1.0688996322272761,1.1589700716243034
8.196730866064819,4.474304674448439,8.669971270984608,3.380643397063531,242.81772456642508,21.753118371642145,13.408614666150386,0.9503510150426581,2.4206060173786734
9.362776533411093,4.445770178741176,4.70269714925649,4.337846437118118,209.95061889968161,44.45920232219211,26.72724178204358,1.0866661038315013,1.7154115063837658
9.810431187838835,2.261669523009865,5.926497259352482,4.849702064134965,282.0969609255834,48.87232550954977,21.944250989132712,0.9808587268054306,2.675058795041937
8.361378961536019,3.402759831178616,6.106587388923253,1.6445506424249876,280.4213230377678,45.09017648005224,15.443130667769276,0.9552771864645253,3.7004973370582652
6.298223659694235,4.012773988137534,7.064383000159081,3.2199702627151177,192.5495544876882,36.600447074698664,27.464677212908523,0.9697415271423012,1.6074016840614602
9.175892189387056,4.899847878103836,7.655387236536966,3.050211833200124,234.00419256193513,44.99446541392869,23.220132991057483,1.09359535205888,2.1248146189745896
9.264560116984867,4.278201552515746,7.0658397608138745,3.055040933958896,283.15988895265923,22.684801096536347,25.55528071923989,1.0088942251595254,1.2319406980273793
8.238445943895659,2.966369825410762,4.888494412523605,4.1424830550874825,242.23281967553947,40.93239274130289,22.30546723366991,0.9060438422875166,2.327152439291518
9.086706568412044,3.6155619370947853,5.72977340456838,2.0641499839814403,233.48496552749808,29.592864301098807,23.7743240501068,1.043473464715837,1.5644336915305819
5.68262728918082,2.811615866654046,5.93684631167166,2.4169161194266295,189.4573149388395,31.177885809047485,23.584198778084634,1.0216388213839271,1.5625732394880991
9.816917245815091,3.2814374150266428,6.261716047390049,4.21396329523298,153.61612496112753,29.567491036063274,19.619318764468403,1.0475398734095147,1.8602245022039112
6.999584979666849,3.854558839623542,7.001879748929834,1.572298396966533,204.05347797705844,33.58421182416272,15.830365621985292,1.0364392650606362,2.57444489215637
5.77258189369652,3.798619899813722,5.193102046512925,4.772220468713366,257.1562837169187,27.65483269409545,15.31164729091686,0.9343896779210701,2.1059779299258565
7.7127986127311425,3.6812504615575152,7.0057084784025445,2.1385389701213464,179.11285434105247,40.819076540292656,25.68811082235858,1.0872575934942825,1.7829990697949025
6.8874312784464635,2.6941503670084526,9.03951206949883,3.5442527649441047,279.9599503978029,22.072033202384812,25.546028526010495,0.9263897647258622,1.3454654148355345
6.948371862085103,4.218740437419264,8.150687590125482,2.20879170366452,225.72745889740182,39.949095503817475,26.880665766794348,1.0077437254860908,1.7978362982508949
5.6800399747127805,4.3600198441714575,4.899024625892743,1.3056499187746184,189.03500434782012,43.509005899316406,22.842523079846035,1.0845214084540087,1.9578833368701998
6.920272640607097,3.230859313102968,7.473350936692441,1.9295861824192948,145.20093333048774,49.48575975907076,12.138641440867396,0.9813780835223671,4.935916540947849
7.606075430762215,2.754807706523657,9.20089858688351,1.4098026913040482,288.12537674254054,27.176411350172884,12.844503306909601,1.0504065616675857,2.9572758908759114
8.3918132541074,4.208579688052286,4.268423846624363,3.1911083993094356,165.7828864304234,21.208204133576583,17.407189564484916,1.0147964016672504,1.5029589020130598
7.726580558370404,4.914947070841119,9.270724532313293,4.734734700040066,262.8128000888054,41.905098343527456,24.36371246794497,1.068340149622408,1.8953426685173413
8.713183587759529,4.030645109847573,4.563813449740358,4.655078555333398,139.79472444308462,44.69499709354142,25.641575327221737,0.9283008693234204,2.0739703024082203
9.93062913931419,3.172864890032517,7.055889150472222,3.432623314196284,252.43687579849546,38.530112310442064,19.43003876533356,1.0591040139452328,2.3807347134121275
7.94889665673258,3.2837342245449683,6.5564370776007355,3.3148527647384864,168.62229337364283,44.82951235823123,19.78404981325543,0.9361730368261642,2.85168543009377
8.090309729922081,2.4006144651893484,6.241794358887384,2.1014900807172014,296.3214516223684,25.969516476796432,20.921390208403842,1.0759590004841588,1.593925880980525
8.478159618833919,3.030676691464332,7.4406393093137355,2.3340757076798107,156.80687215065265,29.11923825864391,13.218211916716662,0.9908605822958356,3.035252360220965
5.5157000780817595,2.765778222526886,8.857654902240455,3.044985299356291,262.6759381391631,34.325711167529526,19.984096665712173,1.041850437777851,2.0637867423742704
5.153810767424119,2.284345762762629,6.18379094633475,3.52884520162504,160.33339875477273,38.42610624496389,14.906286587647934,1.0321934473810108,2.8617361100939314
8.338529999386626,2.932207502191702,8.183386049825938,2.436561265389144,103.36695545600787,38.79044086609517,14.774599833426,1.0147244458706859,3.336695616457343
5.785460274568106,2.6265574804897107,8.655324448331182,2.077700578734615,190.10405457035404,46.35000605425574,22.49190877303165,1.0551822389501206,2.366621563166119
8.047747211745406,2.4995587543455837,7.31560993593513,4.130285883434517,254.59518127798634,42.384933174168154,17.963671697268552,0.9277093936908425,3.072240326211793
9.889490577943636,2.953996058474265,9.842361948022118,2.794450933055036,182.66551310610927,42.120501983146184,14.580614532952985,0.9948560151789598,3.8732976148410585
7.607947665474862,2.4263497023608926,4.569942745820173,2.6948319035961505,232.60631412896367,20.719102158941038,19.354210317981853,1.0841265639733049,1.327609717102967
6.864111989876622,2.829399203971008,5.667127351751244,1.3240144180160849,134.61711853841078,31.944666082385574,28.536539161718164,1.0443381522453894,1.3557282300445708
5.683909449295499,4.316365350652003,9.269042118345123,2.503122854844273,239.42279459793522,39.43514047174881,28.13518109742417,1.0342456492619094,1.6375050280938208
5.241710101131968,2.680832533483264,7.914713235818523,4.508303198160068,172.00244737686296,49.666578373389406,21.77501317202123,1.0959794544185073,2.3345731412261608
6.350685107224132,3.167787761524534,8.17389953380827,3.103180149537436,137.99093945493172,24.409859034937163,27.09770786898074,0.9545631583733521,1.2658904104223454
8.530385046799713,3.663162012150149,6.055883727033439,3.650606688856451,129.90255047567751,47.25557266582253,22.061932599597053,1.0797780034647912,2.292365958162728
7.025928420926375,4.400682305519412,9.075780034442273,2.017467572817223,268.3356410704789,42.84634360923774,11.834981180661009,0.9514793512188632,4.672032771082554
8.304884186148746,4.144908222296694,6.185387458380459,4.529760942343584,163.2972033882172,48.32084062373935,23.266763806667864,1.0186316031870988,2.2876156688608913
6.6912682661966,3.428002246526882,7.2820824000317765,1.335547742568305,263.02036168641825,30.55297192555885,27.539225165728464,1.09194158128137,1.3249682256275828
8.374881079539087,2.6451963529045437,8.37792014045471,3.9710350089945043,115.67408017337024,25.94565096316804,13.58833948328847,1.0286768371375565,2.587125473305555
9.787801206898415,2.497543200787638,9.806472680522766,1.738903998608953,149.08214236731365,37.17266425117133,29.773356661043298,0.9617770036148737,1.8372806079988209
7.22280437156819,2.192865004087697,4.584458789362907,4.485870444053121,205.50979160381365,25.680620256711855,20.857377155753973,0.9433671700007482,1.5699092437292532
5.425634264026439,2.8750832935603565,8.77969500333776,1.7645631696284694,244.08586825996707,36.96878518640108,19.517746345510535,1.0277614827308388,2.3238320395750747
9.580410421903537,3.4637167464351837,9.558632060162102,1.6179099392499383,160.40537272735426,35.630993516427466,11.153817440271844,0.9495717634862082,4.699028356821283
5.136703872080825,2.5669691317796905,7.923605581390106,4.4362219681130055,290.696940430934,45.649218764506735,24.414912234643214,1.0080436220595954,2.1041956126190287
8.397383300044655,3.0381376752846068,8.040283467770426,1.0974517018054333,261.34885464858513,29.213513993658097,20.979434231161463,0.9532107695324086,2.0800382743616193
9.790240270779659,4.487808871390937,7.910117470990187,1.8582993956179479,290.8073646803502,43.06161515289013,18.675562457820487,0.9245806404898653,3.156095983464925
6.988601031811131,3.529674999648834,6.7138030550392855,1.3062238715155363,126.32035443155644,36.420068673203744,18.240265587644984,0.9475515683909425,2.624872093669098
9.62013343560191,4.234859959634349,5.483121913457719,4.351536688987657,248.10634811420945,23.058080761443605,27.14529025705259,1.0001469094883895,1.092315766797961
9.334138078706166,4.914754295627909,4.496025964659438,2.4007856780254992,142.55445741688172,24.436766657101654,20.021713304784342,0.9155734806859637,1.6928396596203599
8.21620242721083,3.5022699720760273,5.9778593253645305,4.975903056602517,128.8349648218237,22.816709197381215,23.166782985131675,1.0227307557461642,1.2076470842211036
7.623766607791805,3.1127854847232883,5.969275340944951,3.799852779431332,169.8533618858984,20.45456445743528,10.714391973356305,0.9747878581273948,2.6057964227489356
5.1699489559694305,2.476875379289761,7.172478283213241,1.0879457546492008,245.86918970694532,41.767428816498,19.842748540541656,0.943086539220434,2.705312848556572
7.30597924695558,2.9754438749956273,5.653563031071632,4.120110300440754,231.2701709933755,45.18043195537109,10.027888382631593,0.9785996497123394,5.2097793196021955
7.832600924285639,2.519945638815468,4.7776949805346405,4.870111851517885,201.2832042346301,27.838316003805534,26.311827494119044,0.9572353081766343,1.315746706307724
8.391601260443716,4.892073610056196,9.320977688259068,3.7329596084525294,200.5045791333387,34.688563430405104,27.06147587698429,1.0205950546167686,1.5879307163425864
6.01133474629601,4.9779193983068115,8.498770958285775,2.9139978067253356,113.70357208574885,33.89710271513292,27.370861406030603,1.0184693396034994,1.456284200750842
9.465415045257846,3.763144094368691,5.195777010130117,1.119632379778341,186.58766403088697,23.3096741054077,12.065490360722356,1.0453045386509796,2.6299112509710643
7.912685234338685,3.699803109286038,6.941046593764821,1.0638922959411952,187.3299393862182,25.201847308431965,28.143424887346285,1.0256651628519946,1.2254160307750195
5.629756696736852,2.74837044670899,7.061284570507624,3.666699920699374,240.251494238836,46.94263990754693,25.661035796886036,0.991776869343073,2.0942715281270057
8.458173251371706,4.688818826060855,9.539377355808908,2.7602797761223563,126.47132136020282,31.58775663413848,21.365252786113658,0.9278899334065482,2.129518245498604
9.205033815820855,2.858695499767263,5.5993786048789165,2.3886322031729073,120.9232446046101,22.60982124687741,13.720122859652662,1.0759694711753593,2.1844333081030283
5.09186198046799,4.930099888231559,8.224535136919517,1.0768683548062032,170.05798621098816,36.79710591694945,28.608727897855047,1.0415350691761238,1.4829408907057875
8.34132603690831,4.343336331258946,8.465947559368708,4.572687487930953,223.79767390482044,23.102450406500147,29.035556523640814,0.9894278657778165,1.0816523432591547
9.578251127708828,3.0243328551700994,7.619834323579505,1.198490659371637,195.88001988593396,21.16932122610478,22.980348001429313,0.9516899793317103,1.5649276214327785
9.845452354470904,4.67915206186842,5.490100432380598,4.637767444841144,208.45164666877739,47.354746481334814,15.55560011201501,1.0051777735340035,3.4186194910767096
5.050089176952476,2.5170045754643287,9.291038187278334,2.4643424260357736,195.78989467594113,36.87975858206856,18.115434720369468,0.9698584764662005,2.6364112147032026
7.599353885229598,3.740746064073274,4.273703599706803,1.0739250135308507,256.1814534002286,20.70712876177943,21.03050173397848,0.9623297522101999,1.3759155276505943
9.39535612424772,4.552336906266919,5.751975001803737,1.2442931122918526,289.4763016762302,26.708430900846203,20.68523101461132,1.0919835061488499,1.5999595975933956
8.446302692695967,3.804601847509129,6.823215761249498,1.9616804699648194,170.55373214619985,27.872706754480788,24.976260381739973,1.0409116541804737,1.440744365904947
5.357028921137956,4.205980933091393,9.717784288155379,4.117321640983524,219.62121069614173,44.0282598932238,19.990661933792914,0.9551931971768162,2.6635540221064806
7.67035903273834,3.8266478940766238,7.375465713682253,2.28157844623426,205.72722307938238,44.333610720845655,22.06805092340842,1.0564668968973763,2.288387922710546
5.628225078444466,2.3620513804146235,5.697790898114402,4.550276428822098,159.80472534986234,35.57108191904688,11.726636722882267,0.9546080041173981,3.579077519778922
8.888493960150479,3.390893029962632,9.672247191109529,3.425805556335534,181.59353055095198,42.32597823957564,12.740678325929267,0.919389454076672,4.622870557196673
9.501933930240128,3.935005536542162,6.678796893865394,1.7432280871303942,142.89127605554776,23.299726470880827,11.49185044228684,1.0135928418561724,2.908885815556086
8.065402063357732,2.6288954941352527,8.161076647837373,3.362418870602417,177.17088738517046,33.8543662391661,12.755513194394602,0.9870347018913047,3.5083165230596824
7.022755599456154,3.444564875663191,6.638160100487234,4.505415705194711,254.62916767618034,23.046758274900014,29.066853950991945,1.0445335630842087,0.9498385847414806
8.320551138534924,3.5931504346946532,4.711720033444794,2.260419665887206,172.4615168189983,28.978171200322933,18.49491821358274,1.0377491580379075,1.888050612004838
5.372261381095913,2.1490380509825866,7.453826309313195,2.7844777424120886,127.99222174982265,47.983901248315796,20.071704028145163,1.0629280938729693,2.622812292731704
8.304613549857617,3.5230024446699004,4.543135994756926,3.1573282302037122,116.8106557117532,21.02684080505297,23.130558419275395,1.0993391529836087,1.0726188628985094
6.440450601683497,4.50673462285379,4.98030565003368,4.101726253821294,284.0548609217591,47.338074784464396,24.735269442284242,1.0361232579179551,1.9599450182696376
8.655678598366139,3.880030320282568,6.5891038011633185,3.2771199836736105,150.52664991074576,41.15531817297385,27.1730518032173,1.064725874941228,1.7048198813357742
7.807063506380469,4.064025938496084,8.466171122026132,3.8786581486902643,246.91466877560106,38.64250411958683,15.500880817596192,1.0514283694371398,2.8870726282143093
9.161394940705616,4.400266980688036,6.6844095692386345,1.8651752529989287,112.37992905853329,23.489307519781935,16.866576278549562,1.069571766568502,1.8375992011934135
5.2488278193008515,2.4405546572676347,8.435067551592308,4.613348777505282,231.73491144670555,47.928543199668006,29.849249399560442,1.0451074459062353,1.7514986969271942
8.082636367789835,3.8605515085252904,5.801404734740186,2.72101865473992,295.2852411643828,46.96490937093648,23.251893790195123,0.9691614853232965,2.411733370401063
7.271315395635976,2.045967139922422,8.665744025323104,3.1924989236366508,254.10651113221564,41.01670820664681,27.174708965056876,0.9953006923285113,1.9150343462239
8.43024934956192,3.088292379296977,4.049648283439181,3.432654433935089,266.8357734234464,39.210423616141604,18.99198524598939,1.0202929563640848,2.335196970604588
8.033889985174584,2.2462695185118915,6.8752341318882095,3.9033330285370287,102.22699541927321,49.918430099430516,12.712669876060499,1.0349590381830882,4.465925614260985
9.207087060043738,4.4605008720659765,6.62737251218438,2.6678127976557366,151.49568033866225,25.481557099136793,14.709801006562715,1.0744806069653787,2.168142342994873
9.086778351364597,3.2877696051578837,8.978708202712335,2.7959206572524287,204.95367690152264,29.701569028796264,29.72789686752915,1.0270990621906313,1.367809694118539
6.612672383666984,2.603955806886704,8.360737212175437,4.449907677927927,168.87283948277667,29.081941987874696,21.818640087165456,0.9623396720957933,1.7660729621173854
5.905634181602748,3.4873839800044175,8.342857135123054,3.8196937302998943,153.9577848270938,42.19396627191949,24.067422664924507,1.0672426711382381,1.9160805760489121
7.030788085665221,2.3871283838546846,5.880606724248571,1.8771488089789483,142.67424616316197,26.738969805411443,28.068046585986853,1.0176268460444002,1.241710734879679
5.260627807459862,2.309253698222583,5.424135093138228,4.126041260675128,175.06357363784193,35.910248456759945,25.549588852350592,0.9441700669566657,1.6681216930433007
6.107207265099408,2.5228147175736213,9.731393367685266,1.2455783289061126,106.74197478363152,37.26244337094206,29.11608425233123,1.096936099938735,1.5471396898761332
5.399019463382299,4.889760128953087,8.740697792455226,1.2989519506478193,202.8686755686751,43.387776211250134,10.462774539633262,0.9117171443421954,5.390390648109524
6.176391970924677,4.129762996097018,9.943706222239603,4.173247097336426,158.83340263380768,34.97782876282487,27.829421885644333,1.0715923422457307,1.4377257117043838
9.991117309968224,4.720600392660645,5.317194027897833,3.3017440753132434,278.8775550779251,31.55838658005215,22.012643923854824,1.045808689922857,1.690846374680885
8.168748477373729,4.527080906676657,8.661988893658764,3.891134659433982,112.90542622461261,32.23973882038209,29.20327229981335,1.0028782634525444,1.390803118932303
7.951936404483585,2.696100635599848,8.804492894492542,2.4555389247118393,196.24253822397088,46.529580668990846,26.81834490685954,1.0847438146815012,2.001132583308221
8.332671849322754,4.670302199000773,4.166740381875477,2.1758481086406167,196.05023620732044,40.44115462694481,27.83595771825853,0.9104957917673933,1.8218951226410125
5.534494958388436,2.8442947448696785,6.9515323249080705,4.290600275161576,127.69298763950479,37.56930188921518,29.233031716518486,1.0912942109711083,1.3479185399986766
8.089082991516355,4.100323117971467,4.009188869658689,1.2131600040946426,116.5509785130049,24.400002858176343,29.6191230809835,1.0846050602758974,0.973241628276432
6.884215404163161,3.6252092626945718,8.190435200990876,2.7103143390391287,239.8922117501237,30.976373193208605,29.606303834871895,1.003114004868234,1.3400053198446409
8.308434623090895,3.013255400403863,9.191582341534215,4.688004235542845,140.94158465515977,34.24464443152041,24.29897907981816,0.9312449613276964,1.9499495460114016
9.583819793311847,2.5922176513294666,7.679850158586676,3.3883897446346354,238.58808924497754,22.61616448425211,23.669720343093438,0.920338026417159,1.5598442897349045
6.985305879197881,2.8722862008303327,5.832115211823302,3.17467458429742,281.4855816776881,47.18597682030466,16.398763163687153,1.063709052880188,3.097832573620609
8.616662014434075,3.229417035334988,7.623578064906223,2.8078841214337116,244.84342845396822,39.6731092532751,25.22829742574603,1.080916512281234,1.8319498917097168
6.307835748552522,2.2160959444913946,5.913376173208851,2.7751750075878245,229.27988906818547,40.24151273059867,26.213386495889466,0.9816131564825856,1.848017965432247
8.040814359373991,2.9328994875962624,4.867005374566586,3.6934626054120656,221.05223771357043,40.46005083198557,24.398652635151677,1.030145954012397,1.862888150309822
5.126992775586473,4.779683120605082,9.189172380738015,3.015735047007353,112.91754462797088,39.44045982619487,29.900971672560402,1.0558690713203405,1.4583353854264798
